prob,wnid_words,wnid,Class,key
0.05858182534575462,space heater,,,1460
0.8415284156799316,Egyptian cat,n02124075,cat,10912
0.35820308327674866,window screen,,,1109
0.5207234621047974,Staffordshire bullterrier,n02093256,dog,1162
0.38260090351104736,tiger cat,n02123159,cat,1524
0.2594159245491028,Brittany spaniel,n02101388,dog,6953
0.4336208701133728,German shepherd,n02106662,dog,1651
0.46415606141090393,Egyptian cat,n02124075,cat,4758
0.8998905420303345,American Staffordshire terrier,n02093428,dog,193
0.6238871812820435,Egyptian cat,n02124075,cat,6723
0.675319492816925,Egyptian cat,n02124075,cat,4149
0.7660616040229797,boxer,n02108089,dog,714
0.5153652429580688,standard schnauzer,n02097209,dog,9226
0.7958346605300903,tabby,n02122878,cat,1413
0.7958346605300903,tabby,n02123045,cat,7769
0.7102332711219788,pug,n02110958,dog,9436
0.8153511881828308,soft-coated wheaten terrier,n02098105,dog,10126
0.4409303367137909,Egyptian cat,n02124075,cat,2433
0.8492780327796936,Persian cat,n02123394,cat,996
0.5154715180397034,Labrador retriever,n02099712,dog,5736
0.41859307885169983,German shepherd,n02106662,dog,9370
0.22432813048362732,Pomeranian,n02112018,dog,10548
0.6104925274848938,German shepherd,n02106662,dog,9325
0.7651594281196594,miniature schnauzer,n02097047,dog,9990
0.2963522672653198,French bulldog,n02108915,dog,5664
0.5322400331497192,Rottweiler,n02106550,dog,6558
0.36561939120292664,Great Dane,n02109047,dog,1415
0.9075465798377991,beagle,n02088364,dog,4992
0.44608667492866516,Eskimo dog,n02109961,dog,2587
0.28381213545799255,Angora,n02123478,cat,11163
0.30762094259262085,tiger cat,n02123159,cat,11285
0.7641430497169495,flat-coated retriever,n02099267,dog,6168
0.7779817581176758,German short-haired pointer,n02100236,dog,2524
0.7939946055412292,feather boa,,,93
0.11578483134508133,harmonica,,,3469
0.2056916207075119,Egyptian cat,n02124075,cat,6965
0.37305209040641785,Egyptian cat,n02124075,cat,11623
0.5211520195007324,Labrador retriever,n02099712,dog,4823
0.28753361105918884,Egyptian cat,n02124075,cat,5207
0.16734109818935394,Egyptian cat,n02124075,cat,7380
0.3193439245223999,Old English sheepdog,n02105641,dog,1655
0.21169020235538483,tiger cat,n02123159,cat,7738
0.2989828884601593,cocker spaniel,n02102318,dog,8581
0.8171900510787964,kelpie,n02105412,dog,8562
0.8601230382919312,beagle,n02088364,dog,6663
0.9387988448143005,Labrador retriever,n02099712,dog,1921
0.26639893651008606,flat-coated retriever,n02099267,dog,10786
0.2427961230278015,Persian cat,n02123394,cat,137
0.20422084629535675,sloth bear,,,3779
0.9378455281257629,flat-coated retriever,n02099267,dog,7529
0.18661290407180786,waffle iron,,,10795
0.7675841450691223,beagle,n02088364,dog,661
0.7438420057296753,tabby,n02122878,cat,11407
0.7438420057296753,tabby,n02123045,cat,12189
0.5853568911552429,tabby,n02122878,cat,9635
0.5853568911552429,tabby,n02123045,cat,7283
0.39224785566329956,tabby,n02122878,cat,8203
0.39224785566329956,tabby,n02123045,cat,6648
0.9222123622894287,barracouta,,,748
0.8472970128059387,Great Pyrenees,n02111500,dog,8759
0.4191945195198059,Staffordshire bullterrier,n02093256,dog,499
0.5221384763717651,tabby,n02122878,cat,4
0.5221384763717651,tabby,n02123045,cat,8979
0.4108765721321106,Egyptian cat,n02124075,cat,10977
0.44463902711868286,wire-haired fox terrier,n02095314,dog,2486
0.783757209777832,English setter,n02100735,dog,6790
0.805188775062561,Egyptian cat,n02124075,cat,43
0.6098164916038513,Egyptian cat,n02124075,cat,2447
0.8209293484687805,Persian cat,n02123394,cat,5689
0.3315829038619995,Bernese mountain dog,n02107683,dog,11052
0.302714079618454,malinois,n02105162,dog,12038
0.39417943358421326,cocker spaniel,n02102318,dog,10735
0.6912134885787964,Shih-Tzu,n02086240,dog,6751
0.2968510687351227,Egyptian cat,n02124075,cat,12034
0.5750952363014221,kelpie,n02105412,dog,8383
0.2027631402015686,Egyptian cat,n02124075,cat,2278
0.27853134274482727,Egyptian cat,n02124075,cat,9665
0.8316682577133179,Egyptian cat,n02124075,cat,1435
0.8019654750823975,American Staffordshire terrier,n02093428,dog,11833
0.9137933850288391,basset,n02088238,dog,3891
0.8224031329154968,Egyptian cat,n02124075,cat,1737
0.8927019834518433,Egyptian cat,n02124075,cat,4510
0.40496841073036194,tiger cat,n02123159,cat,9939
0.4591091275215149,Rottweiler,n02106550,dog,4079
0.14318814873695374,Persian cat,n02123394,cat,4414
0.2697238624095917,window screen,,,533
0.4797460436820984,Egyptian cat,n02124075,cat,1455
0.6377495527267456,Siamese cat,n02123597,cat,4457
0.2994024157524109,Egyptian cat,n02124075,cat,6874
0.1549830138683319,black-footed ferret,,,3266
0.8162806034088135,Egyptian cat,n02124075,cat,4804
0.7570794224739075,flat-coated retriever,n02099267,dog,273
0.20216506719589233,tabby,n02122878,cat,11460
0.20216506719589233,tabby,n02123045,cat,10513
0.5517184734344482,German short-haired pointer,n02100236,dog,9764
0.3658520579338074,tabby,n02122878,cat,3325
0.3658520579338074,tabby,n02123045,cat,4618
0.2540532350540161,Egyptian cat,n02124075,cat,5121
0.3589005172252655,black-and-tan coonhound,n02089078,dog,11683
0.5848281979560852,Egyptian cat,n02124075,cat,7247
0.26634442806243896,window screen,,,8285
0.6636196970939636,Egyptian cat,n02124075,cat,2860
0.40658459067344666,Brittany spaniel,n02101388,dog,7083
0.17385821044445038,malinois,n02105162,dog,6310
0.6988980174064636,Chihuahua,n02085620,dog,11646
0.4920336604118347,Siberian husky,n02110185,dog,2290
0.5448081493377686,Italian greyhound,n02091032,dog,1883
0.6273866891860962,Siberian husky,n02110185,dog,1931
0.3319167494773865,tabby,n02122878,cat,8164
0.3319167494773865,tabby,n02123045,cat,6024
0.43311193585395813,Rhodesian ridgeback,n02087394,dog,5255
0.5993456840515137,Egyptian cat,n02124075,cat,3898
0.8754069209098816,Persian cat,n02123394,cat,418
0.10761796683073044,English foxhound,n02089973,dog,3186
0.6235567927360535,American Staffordshire terrier,n02093428,dog,9353
0.5406677722930908,German shepherd,n02106662,dog,8312
0.07761792093515396,Egyptian cat,n02124075,cat,6197
0.1575821340084076,Egyptian cat,n02124075,cat,5403
0.9217109084129333,Chihuahua,n02085620,dog,11174
0.23091037571430206,malamute,n02110063,dog,5210
0.7973131537437439,Rhodesian ridgeback,n02087394,dog,9319
0.4123019576072693,American Staffordshire terrier,n02093428,dog,4492
0.5136404037475586,Walker hound,n02089867,dog,11512
0.5225977897644043,Labrador retriever,n02099712,dog,3142
0.969154953956604,Shih-Tzu,n02086240,dog,5245
0.5062994360923767,Staffordshire bullterrier,n02093256,dog,10890
0.7608009576797485,chow,n02112137,dog,2265
0.12727530300617218,Siamese cat,n02123597,cat,8016
0.8433851599693298,German shepherd,n02106662,dog,9599
0.16453348100185394,Persian cat,n02123394,cat,1215
0.8363442420959473,German shepherd,n02106662,dog,10028
0.9484059810638428,barrow,,,8697
0.2383272647857666,Persian cat,n02123394,cat,6803
0.9033988118171692,golden retriever,n02099601,dog,1417
0.18730342388153076,Egyptian cat,n02124075,cat,1238
0.298519492149353,redbone,n02090379,dog,6033
0.6962082386016846,pillow,,,10663
0.6685178279876709,Rottweiler,n02106550,dog,10159
0.9447237253189087,toy terrier,n02087046,dog,5518
0.9250098466873169,Labrador retriever,n02099712,dog,2032
0.3781176209449768,tabby,n02122878,cat,10568
0.3781176209449768,tabby,n02123045,cat,12105
0.19802480936050415,Great Pyrenees,n02111500,dog,5426
0.45485085248947144,affenpinscher,n02110627,dog,12088
0.4120352268218994,Egyptian cat,n02124075,cat,3417
0.1754784733057022,kelpie,n02105412,dog,12117
0.6601598858833313,ram,,,10201
0.31147700548171997,Newfoundland,n02111277,dog,11837
0.2969314754009247,laptop,,,11342
0.20903995633125305,screen,,,6268
0.7527083158493042,beagle,n02088364,dog,73
0.14718271791934967,Border collie,n02106166,dog,4765
0.1076534315943718,coyote,,,5458
0.2888529598712921,schipperke,n02104365,dog,7540
0.6116175651550293,tabby,n02122878,cat,12483
0.6116175651550293,tabby,n02123045,cat,6398
0.22992631793022156,vizsla,n02100583,dog,7751
0.8488173484802246,Egyptian cat,n02124075,cat,1975
0.19665832817554474,Eskimo dog,n02109961,dog,7167
0.13151238858699799,Siamese cat,n02123597,cat,12380
0.6419689655303955,tabby,n02122878,cat,8815
0.6419689655303955,tabby,n02123045,cat,339
0.43343785405158997,flat-coated retriever,n02099267,dog,10204
0.4479866027832031,tabby,n02122878,cat,3919
0.4479866027832031,tabby,n02123045,cat,5310
0.584618091583252,miniature pinscher,n02107312,dog,5499
0.1495341956615448,frying pan,,,4827
0.4486205577850342,Persian cat,n02123394,cat,8521
0.5920997858047485,Egyptian cat,n02124075,cat,1105
0.956293523311615,Siamese cat,n02123597,cat,10482
0.6470885276794434,Border collie,n02106166,dog,9502
0.4431092143058777,tiger cat,n02123159,cat,2838
0.21550168097019196,whippet,n02091134,dog,11438
0.6254289746284485,Persian cat,n02123394,cat,64
0.37834200263023376,kelpie,n02105412,dog,489
0.5972731113433838,kelpie,n02105412,dog,6542
0.1453331559896469,Egyptian cat,n02124075,cat,1638
0.8267461061477661,Siamese cat,n02123597,cat,5374
0.16872455179691315,Labrador retriever,n02099712,dog,2805
0.23997528851032257,black-and-tan coonhound,n02089078,dog,3501
0.6232912540435791,Siamese cat,n02123597,cat,3377
0.27999433875083923,sleeping bag,,,9438
0.8314489126205444,bucket,,,1616
0.29177847504615784,schipperke,n02104365,dog,7532
0.6405976414680481,Rhodesian ridgeback,n02087394,dog,6498
0.6635529398918152,German shepherd,n02106662,dog,11278
0.686154305934906,Egyptian cat,n02124075,cat,1574
0.8562391400337219,Pekinese,n02086079,dog,11349
0.6445491909980774,tiger cat,n02123159,cat,615
0.23494362831115723,Egyptian cat,n02124075,cat,2974
0.1366002857685089,Egyptian cat,n02124075,cat,374
0.4086376130580902,American Staffordshire terrier,n02093428,dog,7455
0.9109877943992615,chow,n02112137,dog,2741
0.829755425453186,tabby,n02122878,cat,3962
0.829755425453186,tabby,n02123045,cat,8027
0.4065338373184204,Egyptian cat,n02124075,cat,12462
0.6250579953193665,Chihuahua,n02085620,dog,6136
0.26475468277931213,Siamese cat,n02123597,cat,6555
0.2946334779262543,Labrador retriever,n02099712,dog,1942
0.42644840478897095,kelpie,n02105412,dog,303
0.2859748303890228,golden retriever,n02099601,dog,811
0.5332345366477966,tabby,n02122878,cat,7418
0.5332345366477966,tabby,n02123045,cat,4069
0.2777555286884308,laptop,,,2522
0.31306886672973633,Italian greyhound,n02091032,dog,5049
0.734306275844574,redbone,n02090379,dog,5888
0.5562635660171509,Egyptian cat,n02124075,cat,7200
0.2989107370376587,tabby,n02122878,cat,5380
0.2989107370376587,tabby,n02123045,cat,732
0.47808822989463806,Walker hound,n02089867,dog,4438
0.9324454069137573,dalmatian,n02110341,dog,9466
0.22686578333377838,tabby,n02122878,cat,865
0.22686578333377838,tabby,n02123045,cat,5984
0.3656143248081207,Egyptian cat,n02124075,cat,6554
0.19558723270893097,tabby,n02122878,cat,1977
0.19558723270893097,tabby,n02123045,cat,4462
0.16453474760055542,Siberian husky,n02110185,dog,10769
0.483283132314682,tabby,n02122878,cat,10785
0.483283132314682,tabby,n02123045,cat,7551
0.5989766120910645,boxer,n02108089,dog,5856
0.32836416363716125,Siamese cat,n02123597,cat,7558
0.487929105758667,Egyptian cat,n02124075,cat,8469
0.2960449457168579,Irish wolfhound,n02090721,dog,4213
0.820146381855011,tabby,n02122878,cat,12287
0.820146381855011,tabby,n02123045,cat,9532
0.5474260449409485,borzoi,n02090622,dog,2275
0.5985812544822693,tabby,n02122878,cat,11128
0.5985812544822693,tabby,n02123045,cat,11698
0.879844605922699,Chihuahua,n02085620,dog,9427
0.5950821042060852,Egyptian cat,n02124075,cat,792
0.246587336063385,Egyptian cat,n02124075,cat,3670
0.8985942006111145,Siamese cat,n02123597,cat,11645
0.9186429381370544,Labrador retriever,n02099712,dog,12139
0.44465523958206177,Siamese cat,n02123597,cat,6682
0.9075000286102295,tabby,n02122878,cat,5904
0.9075000286102295,tabby,n02123045,cat,5696
0.8566106557846069,Persian cat,n02123394,cat,12098
0.8257485032081604,American Staffordshire terrier,n02093428,dog,5914
0.24839405715465546,kelpie,n02105412,dog,7511
0.30836179852485657,tabby,n02122878,cat,8173
0.30836179852485657,tabby,n02123045,cat,7929
0.35487493872642517,American Staffordshire terrier,n02093428,dog,7782
0.352128803730011,curly-coated retriever,n02099429,dog,1406
0.39154836535453796,tabby,n02122878,cat,11755
0.39154836535453796,tabby,n02123045,cat,6385
0.7474159598350525,Chesapeake Bay retriever,n02099849,dog,11661
0.19243648648262024,curly-coated retriever,n02099429,dog,9609
0.8474652171134949,tabby,n02122878,cat,6822
0.8474652171134949,tabby,n02123045,cat,3296
0.6804245114326477,boxer,n02108089,dog,3804
0.22700998187065125,hamper,,,6507
0.7279965281486511,schipperke,n02104365,dog,17
0.22784408926963806,Egyptian cat,n02124075,cat,8681
0.19427669048309326,Cardigan,n02113186,dog,5646
0.26130691170692444,crossword puzzle,,,7670
0.48123404383659363,German shepherd,n02106662,dog,9883
0.4048745632171631,lynx,,,4849
0.18947036564350128,Egyptian cat,n02124075,cat,2855
0.3275928199291229,malinois,n02105162,dog,1115
0.2640777826309204,paper towel,,,604
0.3562491834163666,window screen,,,2436
0.8599036931991577,Labrador retriever,n02099712,dog,8624
0.8280415534973145,tabby,n02122878,cat,8132
0.8280415534973145,tabby,n02123045,cat,1722
0.17659860849380493,chow,n02112137,dog,4145
0.4738302230834961,Walker hound,n02089867,dog,5511
0.26221534609794617,Saint Bernard,n02109525,dog,10244
0.6961687803268433,tabby,n02122878,cat,10545
0.6961687803268433,tabby,n02123045,cat,8999
0.2031387835741043,quilt,,,406
0.27324238419532776,groenendael,n02105056,dog,2272
0.13238611817359924,golden retriever,n02099601,dog,11993
0.5148295164108276,tabby,n02122878,cat,8993
0.5148295164108276,tabby,n02123045,cat,1032
0.9530436396598816,Doberman,n02107142,dog,10892
0.5750855803489685,tabby,n02122878,cat,10122
0.5750855803489685,tabby,n02123045,cat,5947
0.6389734745025635,Labrador retriever,n02099712,dog,1716
0.706102728843689,Staffordshire bullterrier,n02093256,dog,4117
0.13948920369148254,Persian cat,n02123394,cat,6836
0.5642940402030945,Great Pyrenees,n02111500,dog,5541
0.1255778670310974,black-and-tan coonhound,n02089078,dog,8105
0.4319373667240143,tabby,n02122878,cat,7437
0.4319373667240143,tabby,n02123045,cat,2193
0.8384780287742615,golden retriever,n02099601,dog,11169
0.64610755443573,tabby,n02122878,cat,464
0.64610755443573,tabby,n02123045,cat,2727
0.907880425453186,flat-coated retriever,n02099267,dog,6361
0.7841601371765137,Staffordshire bullterrier,n02093256,dog,8726
0.22813117504119873,tiger cat,n02123159,cat,5912
0.6187368035316467,Egyptian cat,n02124075,cat,5135
0.8244379162788391,Persian cat,n02123394,cat,4659
0.7104942798614502,golden retriever,n02099601,dog,2490
0.8956100344657898,Pekinese,n02086079,dog,3571
0.28972506523132324,toy terrier,n02087046,dog,7058
0.4985952079296112,black-and-tan coonhound,n02089078,dog,4396
0.44650861620903015,Shih-Tzu,n02086240,dog,6281
0.2597436010837555,Egyptian cat,n02124075,cat,4385
0.3378882110118866,Tibetan mastiff,n02108551,dog,3148
0.5796330571174622,tabby,n02122878,cat,9011
0.5796330571174622,tabby,n02123045,cat,6742
0.8554157614707947,Siamese cat,n02123597,cat,11874
0.4810682237148285,malinois,n02105162,dog,8851
0.9549921154975891,Weimaraner,n02092339,dog,9322
0.8446021676063538,Siamese cat,n02123597,cat,10565
0.6232684254646301,lynx,,,12137
0.4470662474632263,tabby,n02122878,cat,10782
0.4470662474632263,tabby,n02123045,cat,11095
0.38049790263175964,Angora,n02123478,cat,1312
0.24825185537338257,Norwegian elkhound,n02091467,dog,10802
0.38518306612968445,Newfoundland,n02111277,dog,1276
0.4502941071987152,miniature schnauzer,n02097047,dog,8588
0.3685043454170227,Egyptian cat,n02124075,cat,9062
0.7896893620491028,Doberman,n02107142,dog,298
0.5143187642097473,Arctic fox,,,3746
0.15672464668750763,Persian cat,n02123394,cat,5748
0.4551916718482971,German shepherd,n02106662,dog,3432
0.6246709823608398,tabby,n02122878,cat,7623
0.6246709823608398,tabby,n02123045,cat,11685
0.8798730969429016,cairn,n02096177,dog,6372
0.785855770111084,tabby,n02122878,cat,6451
0.785855770111084,tabby,n02123045,cat,9562
0.2780362069606781,Sealyham terrier,n02095889,dog,9061
0.7297276258468628,feather boa,,,4819
0.1830442249774933,black-and-tan coonhound,n02089078,dog,5901
0.6505482792854309,Labrador retriever,n02099712,dog,9035
0.5348798036575317,German shepherd,n02106662,dog,3079
0.24357639253139496,German shepherd,n02106662,dog,3011
0.8941205143928528,Persian cat,n02123394,cat,10770
0.23293368518352509,schipperke,n02104365,dog,4600
0.24297216534614563,dishwasher,,,10067
0.4078773558139801,Shih-Tzu,n02086240,dog,2953
0.3870645761489868,vase,,,2673
0.9125990867614746,bloodhound,n02088466,dog,4045
0.43124526739120483,Egyptian cat,n02124075,cat,8416
0.43332380056381226,tabby,n02122878,cat,7209
0.43332380056381226,tabby,n02123045,cat,7361
0.18960335850715637,cowboy hat,,,1185
0.9633054137229919,white wolf,,,3194
0.169082373380661,Leonberg,n02111129,dog,10787
0.3197821080684662,Egyptian cat,n02124075,cat,9525
0.49357369542121887,keeshond,n02112350,dog,8306
0.6764450073242188,kuvasz,n02104029,dog,11514
0.5400272607803345,kelpie,n02105412,dog,5806
0.2786408066749573,beagle,n02088364,dog,5434
0.45981597900390625,Egyptian cat,n02124075,cat,4160
0.14999310672283173,red fox,,,12423
0.8220742344856262,Tibetan mastiff,n02108551,dog,8654
0.32167452573776245,Chesapeake Bay retriever,n02099849,dog,1252
0.8495941758155823,kelpie,n02105412,dog,9178
0.9649388194084167,dishwasher,,,8951
0.4830370545387268,carton,,,610
0.26618072390556335,tiger cat,n02123159,cat,10745
0.5058913826942444,Egyptian cat,n02124075,cat,8966
0.6474789977073669,English springer,n02102040,dog,8922
0.10213721543550491,Siamese cat,n02123597,cat,9536
0.10989609360694885,Angora,n02123478,cat,7633
0.5624244213104248,Border collie,n02106166,dog,7408
0.10442692041397095,Great Pyrenees,n02111500,dog,855
0.5746987462043762,tabby,n02122878,cat,12316
0.5746987462043762,tabby,n02123045,cat,1581
0.34759679436683655,quilt,,,10276
0.9559898376464844,German shepherd,n02106662,dog,1516
0.6773431301116943,Egyptian cat,n02124075,cat,4608
0.921967625617981,golden retriever,n02099601,dog,1672
0.9329146146774292,tabby,n02122878,cat,2854
0.9329146146774292,tabby,n02123045,cat,8157
0.756630539894104,tiger cat,n02123159,cat,3785
0.895788311958313,Rottweiler,n02106550,dog,5404
0.6002838015556335,Egyptian cat,n02124075,cat,2440
0.6183289885520935,Border collie,n02106166,dog,11026
0.28704482316970825,tabby,n02122878,cat,1273
0.28704482316970825,tabby,n02123045,cat,5067
0.2221563756465912,Egyptian cat,n02124075,cat,1774
0.9260038733482361,Siamese cat,n02123597,cat,5615
0.2989303767681122,schipperke,n02104365,dog,1972
0.19141128659248352,Brittany spaniel,n02101388,dog,8506
0.5354744791984558,toy terrier,n02087046,dog,11911
0.5921992659568787,Persian cat,n02123394,cat,9739
0.27213072776794434,Pembroke,n02113023,dog,5419
0.3298410475254059,dingo,,,6861
0.3287963271141052,Norfolk terrier,n02094114,dog,9589
0.5512918829917908,German shepherd,n02106662,dog,12455
0.4377388656139374,papillon,n02086910,dog,8199
0.6728309392929077,tabby,n02122878,cat,8834
0.6728309392929077,tabby,n02123045,cat,9874
0.2958287298679352,German shepherd,n02106662,dog,542
0.3858368694782257,German short-haired pointer,n02100236,dog,2966
0.3353128135204315,toy terrier,n02087046,dog,49
0.793066680431366,Boston bull,n02096585,dog,4983
0.9660614132881165,Boston bull,n02096585,dog,12413
0.38146403431892395,tabby,n02122878,cat,9034
0.38146403431892395,tabby,n02123045,cat,5969
0.3573148548603058,groenendael,n02105056,dog,10826
0.15476931631565094,Angora,n02123478,cat,1635
0.37817618250846863,tabby,n02122878,cat,3591
0.37817618250846863,tabby,n02123045,cat,3642
0.6210731863975525,golden retriever,n02099601,dog,3663
0.12900668382644653,Chesapeake Bay retriever,n02099849,dog,2110
0.26410365104675293,Egyptian cat,n02124075,cat,2858
0.48023298382759094,malamute,n02110063,dog,4810
0.6343699097633362,Great Pyrenees,n02111500,dog,2311
0.3563556969165802,Appenzeller,n02107908,dog,3669
0.3920053541660309,Egyptian cat,n02124075,cat,9581
0.6919644474983215,whippet,n02091134,dog,11283
0.9208747148513794,beagle,n02088364,dog,4464
0.24318882822990417,tiger cat,n02123159,cat,7998
0.2208070605993271,kelpie,n02105412,dog,10411
0.16329121589660645,Egyptian cat,n02124075,cat,1960
0.2211211770772934,kelpie,n02105412,dog,4879
0.5798229575157166,Egyptian cat,n02124075,cat,3190
0.6633895635604858,chow,n02112137,dog,5485
0.22420108318328857,redbone,n02090379,dog,8315
0.8916780948638916,Tibetan mastiff,n02108551,dog,5537
0.4926585257053375,tiger cat,n02123159,cat,8065
0.1997470259666443,paper towel,,,3591
0.4712446331977844,bluetick,n02088632,dog,11045
0.657425045967102,tabby,n02122878,cat,6973
0.657425045967102,tabby,n02123045,cat,7033
0.44927436113357544,Ibizan hound,n02091244,dog,10222
0.922544538974762,Maltese dog,n02085936,dog,7269
0.4540942311286926,German shepherd,n02106662,dog,2621
0.5549191832542419,Egyptian cat,n02124075,cat,10943
0.12230131775140762,computer keyboard,,,650
0.9713393449783325,chainlink fence,,,722
0.2520928382873535,dingo,,,7072
0.8582360744476318,beagle,n02088364,dog,8387
0.5687285661697388,Siamese cat,n02123597,cat,9961
0.47153645753860474,tabby,n02122878,cat,1123
0.47153645753860474,tabby,n02123045,cat,12383
0.6343203783035278,malinois,n02105162,dog,5230
0.09697581082582474,space heater,,,2975
0.08847812563180923,tabby,n02122878,cat,10185
0.08847812563180923,tabby,n02123045,cat,1236
0.6943485140800476,English springer,n02102040,dog,11193
0.3603503108024597,German short-haired pointer,n02100236,dog,4
0.9428211450576782,papillon,n02086910,dog,6619
0.7271600961685181,tabby,n02122878,cat,9106
0.7271600961685181,tabby,n02123045,cat,12422
0.2669450342655182,kelpie,n02105412,dog,341
0.2979945242404938,Persian cat,n02123394,cat,735
0.40332064032554626,beagle,n02088364,dog,6238
0.13935905694961548,Rhodesian ridgeback,n02087394,dog,893
0.6964253187179565,beagle,n02088364,dog,11236
0.8847060203552246,malamute,n02110063,dog,4695
0.24874456226825714,Labrador retriever,n02099712,dog,10396
0.49678468704223633,Rottweiler,n02106550,dog,5421
0.1197352185845375,English setter,n02100735,dog,10852
0.7079675197601318,tabby,n02122878,cat,9075
0.7079675197601318,tabby,n02123045,cat,2720
0.6230758428573608,tabby,n02122878,cat,9686
0.6230758428573608,tabby,n02123045,cat,12097
0.9546342492103577,dalmatian,n02110341,dog,9965
0.7892605662345886,German shepherd,n02106662,dog,3150
0.6330259442329407,Border collie,n02106166,dog,2541
0.49370646476745605,tabby,n02122878,cat,8512
0.49370646476745605,tabby,n02123045,cat,1251
0.31988799571990967,Great Dane,n02109047,dog,12020
0.5351026654243469,Egyptian cat,n02124075,cat,7587
0.24698734283447266,groenendael,n02105056,dog,11288
0.8680188655853271,Labrador retriever,n02099712,dog,2744
0.26861366629600525,American Staffordshire terrier,n02093428,dog,8951
0.38239631056785583,Rhodesian ridgeback,n02087394,dog,1035
0.16450010240077972,Egyptian cat,n02124075,cat,10000
0.2551221251487732,beagle,n02088364,dog,6352
0.3969285488128662,Walker hound,n02089867,dog,2610
0.3098964989185333,Egyptian cat,n02124075,cat,1830
0.34297773241996765,tabby,n02122878,cat,7756
0.34297773241996765,tabby,n02123045,cat,3983
0.851967453956604,Labrador retriever,n02099712,dog,2412
0.29407569766044617,Cardigan,n02113186,dog,10167
0.3595372438430786,Egyptian cat,n02124075,cat,11305
0.7467745542526245,Labrador retriever,n02099712,dog,10435
0.5839219689369202,bow tie,,,4681
0.43577083945274353,Rottweiler,n02106550,dog,2426
0.7767675518989563,American Staffordshire terrier,n02093428,dog,9802
0.605750560760498,redbone,n02090379,dog,9350
0.86739182472229,Egyptian cat,n02124075,cat,12378
0.401512086391449,dishwasher,,,10034
0.8370459079742432,Siamese cat,n02123597,cat,3120
0.8499991297721863,Persian cat,n02123394,cat,10923
0.3201458156108856,Egyptian cat,n02124075,cat,4254
0.8438712954521179,toy terrier,n02087046,dog,1758
0.08532463014125824,Labrador retriever,n02099712,dog,6950
0.5019446015357971,flat-coated retriever,n02099267,dog,3356
0.3186943233013153,Persian cat,n02123394,cat,8201
0.8824300765991211,Boston bull,n02096585,dog,6505
0.6575590968132019,boxer,n02108089,dog,10086
0.18401256203651428,redbone,n02090379,dog,6644
0.31158575415611267,printer,,,6111
0.4677179157733917,tabby,n02122878,cat,5706
0.4677179157733917,tabby,n02123045,cat,353
0.9139854907989502,Norwegian elkhound,n02091467,dog,11852
0.3689028322696686,American Staffordshire terrier,n02093428,dog,5211
0.8681703209877014,tabby,n02122878,cat,168
0.8681703209877014,tabby,n02123045,cat,7030
0.7195757627487183,Shih-Tzu,n02086240,dog,2600
0.7384626865386963,pug,n02110958,dog,623
0.33429062366485596,Siamese cat,n02123597,cat,7919
0.10547211021184921,Japanese spaniel,n02085782,dog,8340
0.3618128001689911,Great Pyrenees,n02111500,dog,616
0.39710089564323425,tabby,n02122878,cat,11161
0.39710089564323425,tabby,n02123045,cat,5293
0.7248562574386597,Siamese cat,n02123597,cat,69
0.41874149441719055,Chesapeake Bay retriever,n02099849,dog,9994
0.9832965135574341,Boston bull,n02096585,dog,9896
0.46966150403022766,West Highland white terrier,n02098286,dog,2582
0.8158425092697144,tabby,n02122878,cat,3828
0.8158425092697144,tabby,n02123045,cat,9677
0.8275811076164246,tiger cat,n02123159,cat,9733
0.9195572733879089,beagle,n02088364,dog,8976
0.4536316394805908,tabby,n02122878,cat,4592
0.4536316394805908,tabby,n02123045,cat,111
0.396340548992157,flat-coated retriever,n02099267,dog,11329
0.6683215498924255,Egyptian cat,n02124075,cat,4927
0.5379081964492798,Labrador retriever,n02099712,dog,997
0.3081457018852234,crib,,,1805
0.17841467261314392,Rhodesian ridgeback,n02087394,dog,9908
0.6688649654388428,tabby,n02122878,cat,4545
0.6688649654388428,tabby,n02123045,cat,3384
0.5469582080841064,Samoyed,n02111889,dog,8219
0.8758431077003479,Chihuahua,n02085620,dog,361
0.34344232082366943,Egyptian cat,n02124075,cat,2896
0.23482567071914673,chainlink fence,,,606
0.3960033655166626,Angora,n02123478,cat,9520
0.25222617387771606,Chihuahua,n02085620,dog,12014
0.11529241502285004,Egyptian cat,n02124075,cat,9545
0.442513644695282,schipperke,n02104365,dog,7191
0.4015648663043976,Egyptian cat,n02124075,cat,9656
0.6736869812011719,tabby,n02122878,cat,12106
0.6736869812011719,tabby,n02123045,cat,3810
0.3229871988296509,Egyptian cat,n02124075,cat,5343
0.30387645959854126,tabby,n02122878,cat,1689
0.30387645959854126,tabby,n02123045,cat,5359
0.2350272536277771,Persian cat,n02123394,cat,7735
0.4470381438732147,Egyptian cat,n02124075,cat,736
0.8556708693504333,Chihuahua,n02085620,dog,7340
0.3224036991596222,basenji,n02110806,dog,7812
0.17961417138576508,German short-haired pointer,n02100236,dog,4409
0.15208418667316437,Egyptian cat,n02124075,cat,8448
0.6161853671073914,tiger cat,n02123159,cat,4722
0.35125190019607544,Persian cat,n02123394,cat,11432
0.2429872751235962,Appenzeller,n02107908,dog,3202
0.7000781297683716,tabby,n02122878,cat,2454
0.7000781297683716,tabby,n02123045,cat,4770
0.5181988477706909,tiger cat,n02123159,cat,108
0.9263255596160889,pug,n02110958,dog,5684
